Gender,Birthday,Location,Days Watched,Completed,Total Entries,Episodes Watched,Country,Weighted_Y
Male,1992-11-14 00:00:00+00:00,SiauliaiLithuania,68.5,187.0,205.0,4196.0,Lithuania,1234.5216866728147
Female,1993-10-28 00:00:00+00:00,MINNESOTAAA,7.0,17.0,27.0,426.0,USA,127.67316394135307
Male,1986-05-06 00:00:00+00:00,TorontoOntario,76.9,237.0,241.0,4549.0,Ontario,1369.8892225133632
Female,1991-08-01 00:00:00+00:00,OmerIsrael,90.2,224.0,450.0,5453.0,Israel,1696.4329820133087
Male,1985-01-25 00:00:00+00:00,Finland,81.3,396.0,517.0,4969.0,Finland,1714.6758127038186
Female,1986-12-04 00:00:00+00:00,WA,97.4,154.0,335.0,5707.0,USA,1655.3609594832576
Male,1990-01-10 00:00:00+00:00,England,66.3,214.0,315.0,3826.0,England,1224.0340720720512
Non-Binary,1984-06-11 00:00:00+00:00,DelfttheNetherlands,11.0,45.0,63.0,599.0,Netherlands,206.17827901050995
Female,1985-02-08 00:00:00+00:00,PerthWesternAustralia,109.6,376.0,611.0,6602.0,Australia,2150.911677869727
Male,1987-07-22 00:00:00+00:00,OrlandoFlorida,146.3,180.0,292.0,8588.0,USA,2343.0808432017125
Female,1974-12-02 00:00:00+00:00,AlamedaCalifornia,154.8,619.0,1385.0,8946.0,USA,3291.1141524859254
Male,1985-09-05 00:00:00+00:00,SuomiFinlandPerkeleLahti,636.2,2865.0,2870.0,41554.0,FIN,13249.635021382697
Male,1990-04-27 00:00:00+00:00,GothenburgSweden,110.9,421.0,579.0,6467.0,Sweden,2128.153600492365
Male,1990-07-24 00:00:00+00:00,Sweden,14.1,15.0,27.0,848.0,Sweden,228.56201269817655
Female,1991-09-03 00:00:00+00:00,Israel,36.1,99.0,188.0,2311.0,Israel,718.5877945453641
Male,1990-09-16 00:00:00+00:00,ChesterfieldIndiana,72.0,214.0,326.0,4212.0,Indiana,1323.050949625047
Female,1982-01-18 00:00:00+00:00,GalacticEmpire,203.9,957.0,1101.0,12199.0,Empire,4109.517089588072
Male,1987-11-15 00:00:00+00:00,montrealquebec,21.3,29.0,84.0,1257.0,montrealquebec,367.39698064980496
Female,1985-08-29 00:00:00+00:00,PittsburghPA,2.9,11.0,19.0,165.0,USA,56.840689168540536
Female,1987-11-10 00:00:00+00:00,ManchesterUK,336.6,637.0,807.0,20464.0,GBR,5757.514561901193
Female,1990-06-16 00:00:00+00:00,OntarioCanada,86.8,224.0,254.0,5068.0,Canada,1495.8342002710176
Male,1992-01-08 00:00:00+00:00,TheWorld,1.3,1.0,10.0,78.0,World,24.996568725922263
Female,1992-02-08 00:00:00+00:00,GrandLineIpohPerak,40.7,55.0,82.0,2466.0,Perak,672.9424706978042
Male,1989-11-04 00:00:00+00:00,VancouverBritishColumbia,30.7,62.0,91.0,1749.0,Columbia,509.7478750779285
Male,1988-02-18 00:00:00+00:00,CharlotteNorthCarolina,139.7,232.0,520.0,8201.0,Carolina,2406.2489050941463
Male,1993-05-15 00:00:00+00:00,Israel,29.5,79.0,106.0,1770.0,Israel,532.042048982185
Male,1990-11-07 00:00:00+00:00,NetherlandsNijverdal,207.2,708.0,734.0,12315.0,Nijverdal,3791.421824032009
Female,1995-09-28 00:00:00+00:00,Philippines,80.4,85.0,114.0,4789.0,Philippines,1269.9330856741005
Male,1987-12-11 00:00:00+00:00,Israel,92.3,295.0,437.0,5370.0,Israel,1711.6607406601943
Male,1986-02-20 00:00:00+00:00,Holland,174.6,477.0,496.0,10230.0,Holland,3023.9683060254856
Male,1992-02-12 00:00:00+00:00,SantiagoChile,46.8,107.0,128.0,2791.0,Chile,807.2404199045031
Male,1990-04-16 00:00:00+00:00,BrisbaneAustralia,86.9,269.0,367.0,4953.0,Australia,1557.8600710495657
Male,1987-01-29 00:00:00+00:00,PolandPolice,11.0,24.0,54.0,646.0,Police,200.07972944320034
Female,1983-12-09 00:00:00+00:00,SouthSanFranciscoCalifornia,225.8,706.0,1113.0,13666.0,USA,4325.832099256842
Male,1991-11-28 00:00:00+00:00,UKLondon,94.5,278.0,310.0,5560.0,GBR,1676.5541695523127
Male,1987-04-06 00:00:00+00:00,ZoerselBelgium,128.6,218.0,389.0,7676.0,Belgium,2197.0482541566753
Male,1984-12-31 00:00:00+00:00,Zaandam,9.3,10.0,24.0,570.0,Zaandam,156.7473643390631
Male,1988-07-27 00:00:00+00:00,TheNetherlands,0.0,0.0,0.0,0.0,Netherlands,0.0
Male,1989-06-26 00:00:00+00:00,KualaLumpur,0.0,0.0,0.0,0.0,Lumpur,0.0
Female,1988-10-26 00:00:00+00:00,Wisconsin,50.6,140.0,272.0,2941.0,USA,943.3307018811504
Male,1990-08-29 00:00:00+00:00,England,130.1,649.0,760.0,7257.0,England,2553.677955890046
Male,1992-09-15 00:00:00+00:00,Georgiaunfortunately,35.5,69.0,110.0,2106.0,USA,609.9848171279328
Male,1989-04-03 00:00:00+00:00,MiamiFl,176.2,189.0,262.0,10607.0,Fl,2817.4095683274863
Male,1990-05-12 00:00:00+00:00,NetherlandAlmere,3.2,4.0,11.0,189.0,NLD,54.12518544674547
Female,1987-11-05 00:00:00+00:00,Singapore,44.7,37.0,57.0,2649.0,Singapore,693.476564153189
Male,1984-01-08 00:00:00+00:00,PalmBayFlorida,26.4,45.0,52.0,1562.0,USA,432.4400819388944
Male,1986-06-18 00:00:00+00:00,Here,43.9,194.0,206.0,2537.0,Here,839.8030198399979
Female,1991-05-24 00:00:00+00:00,SuomiFinlandPerkeleXD,82.1,219.0,293.0,4897.0,SuomiFinlandPerkeleXD,1472.3506319519474
Male,1988-10-22 00:00:00+00:00,scotland,38.1,107.0,117.0,2245.0,scotland,669.3671524682514
Male,1988-12-01 00:00:00+00:00,Israel,188.7,145.0,166.0,11321.0,Israel,2911.6576299915005
Female,1990-05-20 00:00:00+00:00,SomewhereIbelong,22.4,18.0,29.0,1341.0,Ibelong,350.59401195648064
Male,1991-08-31 00:00:00+00:00,IrelandDublin,57.9,175.0,300.0,3346.0,IRL,1077.139004144941
Male,1987-01-20 00:00:00+00:00,Brazil,12.0,40.0,72.0,919.0,Brazil,283.2702583873884
Female,1983-04-18 00:00:00+00:00,ColtonCalifornia,68.8,201.0,228.0,4043.0,USA,1219.9472952143142
Male,1986-10-13 00:00:00+00:00,LagunaLake,13.7,7.0,10.0,828.0,Lake,209.64334808504975
Female,1981-02-12 00:00:00+00:00,LondonUK,80.5,166.0,227.0,4715.0,GBR,1362.0738736076557
Male,1985-01-31 00:00:00+00:00,Ohio,153.9,441.0,477.0,8971.0,USA,2688.6585074810287
Male,1989-11-25 00:00:00+00:00,Singapore,14.5,31.0,35.0,873.0,Singapore,248.20202451722906
Male,1983-09-15 00:00:00+00:00,UnitedKingdom,22.0,27.0,34.0,1294.0,Kingdom,347.3797386977877
Male,1990-10-16 00:00:00+00:00,EdmondOklahoma,35.4,72.0,112.0,2120.0,USA,616.0133320720914
Male,1990-09-04 00:00:00+00:00,Philippineshehehe,0.0,0.0,0.0,0.0,Philippineshehehe,0.0
Female,1987-07-31 00:00:00+00:00,Arizona,101.4,341.0,439.0,5892.0,USA,1865.4653517387133
Male,1992-06-18 00:00:00+00:00,TagumDavaoPhilippines,37.9,25.0,53.0,2409.0,Philippines,624.8238747684236
Male,1986-01-28 00:00:00+00:00,Stellenbosch,0.0,0.0,0.0,0.0,Stellenbosch,0.0
Male,1986-01-15 00:00:00+00:00,Ohio,53.0,156.0,251.0,3041.0,USA,965.3540875124672
Male,1990-07-02 00:00:00+00:00,Malaysia,233.9,845.0,1064.0,13611.0,Malaysia,4369.722162930129
Male,1990-08-02 00:00:00+00:00,PenangMalaysia,20.5,58.0,77.0,1241.0,Malaysia,375.9151781580086
Male,1980-08-05 00:00:00+00:00,FrejusFrance,147.7,628.0,719.0,9137.0,France,2965.582274129582
Male,1992-06-03 00:00:00+00:00,NetherlandsUtrechtLeusden,39.1,21.0,73.0,2345.0,Leusden,619.4721490032391
Female,1986-06-09 00:00:00+00:00,Panama,42.5,102.0,144.0,2490.0,Panama,740.9451977559124
Female,1989-11-26 00:00:00+00:00,KnoxvilleTennessee,30.2,53.0,130.0,1808.0,USA,539.7706678968232
Female,1992-03-27 00:00:00+00:00,Canada,76.1,273.0,337.0,4453.0,Canada,1421.212019495617
Female,1987-08-31 00:00:00+00:00,Curitiba,42.9,14.0,26.0,2558.0,BRA,640.8985929596711
Female,1980-09-30 00:00:00+00:00,Canadaeh,0.0,0.0,0.0,0.0,Canadaeh,0.0
Male,1990-02-13 00:00:00+00:00,ManilaTaguig,0.0,0.0,0.0,0.0,PHL,0.0
Male,1984-08-30 00:00:00+00:00,Philly,46.6,151.0,225.0,2639.0,Philly,851.0115932798137
Male,1989-12-21 00:00:00+00:00,Unknown,22.6,43.0,55.0,1341.0,Unknown,379.48876706866423
Female,1994-12-13 00:00:00+00:00,UK,59.8,120.0,268.0,3583.0,GBR,1084.0008970147508
Female,1980-01-01 00:00:00+00:00,Maryland,21.2,48.0,148.0,1370.0,USA,440.1354471082876
Male,1989-04-11 00:00:00+00:00,Vilhelmina,162.1,361.0,422.0,9780.0,Vilhelmina,2804.8623844820804
Male,1989-05-18 00:00:00+00:00,California,47.4,144.0,173.0,2824.0,USA,861.4772611286542
Male,1985-05-05 00:00:00+00:00,Athome,77.1,83.0,89.0,4608.0,Athome,1210.9539338409713
Male,1992-08-06 00:00:00+00:00,LimburgRoermond,21.6,29.0,62.0,1299.0,Roermond,365.0664558238529
Female,1984-12-18 00:00:00+00:00,Minnesota,2.8,10.0,18.0,221.0,USA,68.67264567652168
Female,1991-09-17 00:00:00+00:00,CA,81.0,173.0,472.0,4840.0,USA,1531.935979317534
Female,1992-05-24 00:00:00+00:00,somewhere,19.6,12.0,15.0,1158.0,somewhere,295.27025541279545
Male,1984-09-23 00:00:00+00:00,Balikesir,9.4,3.0,6.0,568.0,Balikesir,142.30484891634947
Male,1981-10-15 00:00:00+00:00,MadisonWI,99.2,149.0,278.0,5910.0,USA,1668.923274471611
Female,1989-04-02 00:00:00+00:00,Poland,5.5,16.0,18.0,331.0,Poland,99.17131181205919
Male,1990-05-30 00:00:00+00:00,BeerShebaIsrael,120.6,458.0,462.0,7057.0,Israel,2226.6379429127887
Male,1987-01-14 00:00:00+00:00,NottinghamUK,34.9,257.0,343.0,1925.0,GBR,804.9192656120358
Male,1982-09-02 00:00:00+00:00,NewburghIN,71.1,197.0,226.0,4121.0,USA,1235.9532210034122
Male,1987-12-22 00:00:00+00:00,UnitedKingdom,30.5,45.0,154.0,1937.0,Kingdom,578.7214931099466
Non-Binary,1979-07-18 00:00:00+00:00,AustinTexasUSAEarthSolSystem,112.4,579.0,1131.0,6450.0,System,2522.9838853221777
Male,1987-12-27 00:00:00+00:00,MontrealQuebec,346.9,1488.0,1839.0,20703.0,CAN,6880.4782056890435
Male,1990-11-15 00:00:00+00:00,Mechelen,0.2,1.0,1.0,13.0,BEL,4.261839224005357
Male,1989-01-05 00:00:00+00:00,BayanKuwait,39.5,76.0,101.0,2311.0,Kuwait,658.8437006645639
Male,2006-06-03 00:00:00+00:00,iskogen,0.0,0.0,0.0,0.0,iskogen,0.0
Female,1989-10-01 00:00:00+00:00,LegazpiVillageMakatiCity,4.2,11.0,13.0,249.0,City,73.74403823141556
Male,1981-12-09 00:00:00+00:00,TheWordNewHampshire,147.4,256.0,471.0,8900.0,Hampshire,2559.417965744711
Female,1991-09-05 00:00:00+00:00,theNetherlands,48.2,111.0,152.0,2941.0,Netherlands,858.545052215537
Male,1989-11-22 00:00:00+00:00,DentonTexas,65.0,159.0,292.0,3625.0,USA,1132.3258736940652
Female,1988-11-07 00:00:00+00:00,Bucharest,12.7,28.0,44.0,754.0,Bucharest,222.84197029553263
Male,1975-06-24 00:00:00+00:00,IL,182.5,1644.0,2283.0,12881.0,USA,5307.656534165909
Male,1991-05-29 00:00:00+00:00,Malacca,82.5,196.0,314.0,4959.0,MYS,1485.534803679096
Male,1989-02-26 00:00:00+00:00,Skynet,180.1,795.0,1033.0,10471.0,Skynet,3564.119190055252
Male,1989-02-22 00:00:00+00:00,BotosaniRomania,222.8,817.0,1994.0,13185.0,Romania,4766.77300745793
Male,1987-09-19 00:00:00+00:00,BeaverFallsPennsylvania,18.6,66.0,73.0,1050.0,USA,332.8095676277491
Male,1985-11-03 00:00:00+00:00,Washington,43.1,114.0,158.0,2505.0,USA,759.4282090876296
Male,1985-06-01 00:00:00+00:00,LondonEngland,11.1,18.0,31.0,650.0,England,184.8173841705352
Male,1984-09-14 00:00:00+00:00,LondonUK,25.3,59.0,92.0,1437.0,GBR,433.06969121717907
Male,1990-10-20 00:00:00+00:00,PenangMalaysia,17.8,34.0,48.0,1048.0,Malaysia,299.6713144394136
Male,1982-07-28 00:00:00+00:00,CanadaOttawa,24.6,10.0,10.0,1476.0,CAN,368.0328744628859
Female,1992-09-15 00:00:00+00:00,UnderanoceanofStars,23.6,36.0,40.0,1419.0,Stars,385.8129584643187
Male,1988-09-16 00:00:00+00:00,Washington,52.3,97.0,145.0,3153.0,USA,898.1931704840213
Female,1989-02-22 00:00:00+00:00,SinCity,72.7,158.0,187.0,4281.0,City,1229.9988198109925
Female,1991-04-08 00:00:00+00:00,Overthere,34.0,88.0,97.0,2031.0,Overthere,595.3388004527397
Female,1992-02-20 00:00:00+00:00,wonderland,1.4,5.0,6.0,83.0,wonderland,26.27250611018014
Male,1987-04-09 00:00:00+00:00,Curitiba,4.3,2.0,3.0,248.0,BRA,62.84837682167782
Male,1984-05-26 00:00:00+00:00,Missouri,74.2,102.0,176.0,4396.0,USA,1219.411561783122
Female,1992-07-03 00:00:00+00:00,UnitedKingdom,0.0,0.0,0.0,0.0,Kingdom,0.0
Male,1987-12-03 00:00:00+00:00,Alabama,116.9,249.0,274.0,6895.0,Alabama,1962.657328801848
Male,1989-09-10 00:00:00+00:00,Romania,206.6,430.0,600.0,12086.0,Romania,3504.2267971264887
Female,1982-04-14 00:00:00+00:00,ClujNapocaRomania,30.4,78.0,111.0,1745.0,Romania,528.9454181535976
Male,1990-04-25 00:00:00+00:00,Sweden,106.0,250.0,259.0,6339.0,Sweden,1819.5805637067972
Male,1992-01-04 00:00:00+00:00,SilentHill,4.0,13.0,13.0,259.0,Hill,77.10094843272186
Male,1990-05-11 00:00:00+00:00,Halmstad,0.0,0.0,0.0,0.0,Halmstad,0.0
Female,1990-05-12 00:00:00+00:00,HappyLandImagination,6.1,12.0,45.0,352.0,Imagination,117.14437972180093
Male,1989-11-03 00:00:00+00:00,England,0.0,0.0,0.0,0.0,England,0.0
Male,1986-06-18 00:00:00+00:00,NorthernCalifornia,81.8,336.0,839.0,5754.0,USA,2042.5449242877135
Male,1990-11-22 00:00:00+00:00,USA,56.0,263.0,591.0,3138.0,USA,1240.2158596728145
Female,1991-12-20 00:00:00+00:00,NSWAUS,10.7,27.0,32.0,631.0,USA,185.88237648257052
Male,1987-03-26 00:00:00+00:00,ChicagoIllinois,72.2,129.0,204.0,4331.0,USA,1234.2340246237122
Female,1989-05-13 00:00:00+00:00,HelsinkiFinland,49.3,140.0,295.0,2909.0,Finland,947.9874529044885
Male,1986-10-15 00:00:00+00:00,DenverColorado,54.7,128.0,176.0,3350.0,USA,980.3172976684259
Male,1991-03-19 00:00:00+00:00,NewYork,90.0,193.0,290.0,5311.0,GBR,1556.4292501474338
Male,1986-07-10 00:00:00+00:00,HuskvarnaSweden,102.9,260.0,291.0,6403.0,Sweden,1856.2849825311703
Male,1992-11-17 00:00:00+00:00,NovaScotiaCanada,18.3,31.0,44.0,1062.0,Canada,299.2587354682505
Male,1990-10-12 00:00:00+00:00,BritishColumbiaCanada,103.4,277.0,457.0,6141.0,Canada,1897.8884581399836
Female,1991-12-27 00:00:00+00:00,CalgaryAlberta,4.2,12.0,27.0,234.0,Alberta,78.63080581712758
Male,1991-02-08 00:00:00+00:00,LahtiFinland,99.9,215.0,228.0,5903.0,Finland,1677.5614037885668
Male,1988-05-16 00:00:00+00:00,Germany,29.9,61.0,74.0,1671.0,Germany,481.12824167795003
Male,1984-07-10 00:00:00+00:00,BurlingtonIowa,79.8,413.0,497.0,4847.0,USA,1684.060809671267
Male,1986-08-01 00:00:00+00:00,MiriSarawak,87.5,219.0,518.0,5175.0,Sarawak,1665.3496545241883
Male,1988-09-12 00:00:00+00:00,Singapore,30.6,85.0,155.0,1801.0,Singapore,570.5948102589837
Female,1991-02-14 00:00:00+00:00,OntarioCanada,69.9,253.0,303.0,4118.0,Canada,1309.5189036411239
Female,1991-05-15 00:00:00+00:00,Somewhereovertherainbow,18.8,67.0,116.0,1094.0,Somewhereovertherainbow,367.6816218537722
Male,1989-01-24 00:00:00+00:00,Ohio,237.9,971.0,1126.0,14465.0,USA,4677.043233919268
Male,1988-06-18 00:00:00+00:00,NorthCarolina,34.4,27.0,32.0,2045.0,Carolina,527.7136274039818
Male,1990-02-26 00:00:00+00:00,NewYorkNewYork,19.1,22.0,41.0,1137.0,GBR,310.3179563533665
Male,1990-09-29 00:00:00+00:00,Laredo,108.3,484.0,1609.0,6905.0,Laredo,2838.511727006776
Female,1992-11-17 00:00:00+00:00,ChicagoIL,63.2,166.0,322.0,3729.0,USA,1176.219948804669
Female,1990-07-03 00:00:00+00:00,israel,46.2,133.0,168.0,2741.0,israel,832.4422669210969
Female,1993-10-18 00:00:00+00:00,LongIslandNewYork,30.6,30.0,46.0,1852.0,GBR,490.25939122025846
Male,1986-10-29 00:00:00+00:00,Denmark,40.0,103.0,133.0,2397.0,Denmark,712.381913071774
Male,1984-08-10 00:00:00+00:00,ClevelandOhio,81.0,301.0,323.0,4759.0,USA,1503.2686760066663
Male,1992-02-14 00:00:00+00:00,AlbertaCanada,59.8,161.0,234.0,3529.0,Canada,1075.9465796633795
Male,1988-05-05 00:00:00+00:00,WaterlooOntario,60.1,189.0,303.0,3527.0,Ontario,1130.1092858984691
Male,1987-06-13 00:00:00+00:00,MelbourneAustralia,178.4,361.0,639.0,10631.0,Australia,3132.6446130542013
Male,1988-02-08 00:00:00+00:00,MendonVermont,30.9,82.0,117.0,1787.0,USA,544.6162727217549
Female,1988-09-22 00:00:00+00:00,LithuaniaVilnius,70.8,245.0,413.0,4221.0,Vilnius,1390.6833259866942
Male,1991-08-10 00:00:00+00:00,TorontoOntario,118.3,407.0,490.0,6986.0,Ontario,2195.2984486073256
Male,1989-12-16 00:00:00+00:00,WaterlooOntario,85.5,171.0,233.0,5062.0,Ontario,1451.7096175827146
Female,1983-06-08 00:00:00+00:00,AstoriaNewYork,9.1,10.0,13.0,551.0,GBR,146.0901690308266
Female,1988-05-21 00:00:00+00:00,LeMarsIowa,68.3,215.0,460.0,4039.0,USA,1356.0277658676905
Female,1984-02-04 00:00:00+00:00,NewportMichigan,31.0,115.0,242.0,1772.0,USA,629.7113790926911
Male,1994-01-28 00:00:00+00:00,IsraelO,51.9,157.0,231.0,3119.0,IsraelO,972.3000813843628
Male,1984-12-16 00:00:00+00:00,England,154.3,652.0,1139.0,9283.0,England,3250.953523384666
Male,1994-02-20 00:00:00+00:00,HaifaAreaIsrael,6.5,11.0,18.0,368.0,Israel,105.46792731029453
Male,1993-04-30 00:00:00+00:00,Israel,96.1,234.0,253.0,5646.0,Israel,1640.5097495544894
Male,1988-04-19 00:00:00+00:00,Israel,41.1,75.0,131.0,2468.0,Israel,712.3709826341292
Female,1992-01-11 00:00:00+00:00,BigBendWI,13.6,21.0,41.0,795.0,USA,227.19743203280382
Male,1984-05-28 00:00:00+00:00,MontrealQuebec,13.0,27.0,39.0,755.0,CAN,219.8829637496196
Male,1988-01-26 00:00:00+00:00,Poland,50.5,157.0,215.0,3050.0,Poland,946.5682041681175
Male,1988-12-09 00:00:00+00:00,Finland,23.1,82.0,115.0,1371.0,Finland,442.4751531985764
Female,1985-01-24 00:00:00+00:00,israel,2.3,2.0,2.0,149.0,israel,38.16889227371697
Male,1990-04-04 00:00:00+00:00,BucharestRomania,142.5,255.0,494.0,8595.0,Romania,2498.047728769464
Male,1982-10-05 00:00:00+00:00,Somewhereonthemoon,131.9,484.0,487.0,7565.0,Somewhereonthemoon,2379.791059890279
Male,1990-01-02 00:00:00+00:00,TheNetherlands,146.6,404.0,1624.0,8978.0,Netherlands,3304.243421229384
Female,1990-03-21 00:00:00+00:00,Brazil,52.7,126.0,267.0,3106.0,Brazil,972.0578949008908
Male,1991-02-02 00:00:00+00:00,FalkenseeGermany,2.1,2.0,7.0,121.0,Germany,34.33579732856876
Male,1985-02-28 00:00:00+00:00,Antwerpen,102.3,220.0,314.0,5959.0,BEL,1742.6937156543152
Female,1993-09-16 00:00:00+00:00,Minnesota,5.8,5.0,10.0,353.0,USA,93.703715613341
Female,1987-06-08 00:00:00+00:00,WashingtonDCBaltimoreMaryland,308.4,1986.0,2546.0,18976.0,USA,7136.409767164681
Male,1988-02-19 00:00:00+00:00,Sweden,48.7,133.0,209.0,2911.0,Sweden,896.1927052554547
Male,1989-04-18 00:00:00+00:00,Washington,27.9,96.0,220.0,1665.0,USA,579.9948492245162
Female,1992-07-12 00:00:00+00:00,ImusCavite,44.3,57.0,124.0,2670.0,Cavite,746.9076303523647
Female,1986-12-09 00:00:00+00:00,QueensNY,159.6,525.0,743.0,9478.0,USA,3005.93145926642
Male,1986-05-22 00:00:00+00:00,PitmanNewJersey,42.6,92.0,118.0,2535.0,Jersey,731.2538555747785
Male,1989-02-14 00:00:00+00:00,Brazil,53.7,109.0,144.0,3178.0,Brazil,911.0861019894054
Male,1981-09-09 00:00:00+00:00,VoiD,45.8,97.0,103.0,2676.0,VoiD,760.3052224873495
Male,1984-06-19 00:00:00+00:00,SanDiego,87.5,259.0,358.0,5146.0,Diego,1592.3206280140494
Female,1982-01-17 00:00:00+00:00,Chicago,17.7,25.0,80.0,1022.0,Chicago,306.2582312956053
Male,1982-03-13 00:00:00+00:00,Florida,21.0,36.0,46.0,1235.0,USA,344.94372730176707
Male,1991-04-09 00:00:00+00:00,somewhereovertherainbowwherebluebirdsdie,96.5,239.0,267.0,5900.0,somewhereovertherainbowwherebluebirdsdie,1710.431846294449
Male,1981-03-06 00:00:00+00:00,BarcelonaSpain,0.6,1.0,3.0,38.0,Spain,11.409471433554513
Male,1986-01-07 00:00:00+00:00,LisbonPortugal,7.8,36.0,334.0,450.0,Portugal,315.6369346066244
Female,1991-11-04 00:00:00+00:00,somEwhereinManila,0.0,0.0,0.0,0.0,PHL,0.0
Male,1983-08-31 00:00:00+00:00,Germany,212.3,1372.0,1417.0,12801.0,Germany,4667.501038095144
Male,1986-09-09 00:00:00+00:00,Germany,283.7,724.0,937.0,16700.0,Germany,4975.424703644673
Male,1992-04-10 00:00:00+00:00,Australia,183.1,730.0,1192.0,11008.0,Australia,3742.040844815526
Male,1992-04-28 00:00:00+00:00,Sweden,72.9,186.0,216.0,4371.0,Sweden,1283.200207818717
Male,1987-08-25 00:00:00+00:00,TheNetherlands,32.9,53.0,97.0,1919.0,Netherlands,548.6816030653648
Male,1991-08-09 00:00:00+00:00,LosAngelesCalifornia,18.6,28.0,72.0,1097.0,USA,321.44837535484703
Female,1988-12-23 00:00:00+00:00,StLouisMO,7.5,3.0,11.0,454.0,USA,117.53784590804901
Male,1990-07-26 00:00:00+00:00,GothenburgSweden,39.3,78.0,98.0,2305.0,Sweden,656.8098365691392
Male,1988-10-24 00:00:00+00:00,DuluthMinnesota,13.0,27.0,43.0,759.0,USA,223.04172929221212
Female,1986-09-18 00:00:00+00:00,Rotterdam,14.0,15.0,24.0,771.0,NLD,208.93695044778923
Male,1987-01-02 00:00:00+00:00,TallahasseeFlorida,19.9,62.0,116.0,1148.0,USA,377.9852325248477
Female,1987-03-24 00:00:00+00:00,Oregon,25.0,78.0,116.0,1436.0,USA,456.9089730124049
Male,1981-07-22 00:00:00+00:00,Denmark,16.8,68.0,150.0,917.0,Denmark,344.94759231766693
Female,1989-11-08 00:00:00+00:00,NowhereNC,0.0,0.0,0.0,0.0,USA,0.0
Male,1984-06-25 00:00:00+00:00,BingleyWestYorkshire,4.2,8.0,63.0,256.0,GBR,101.51834155604209
Male,1985-05-07 00:00:00+00:00,UK,4.8,19.0,33.0,250.0,GBR,90.0292128988554
Male,1986-02-23 00:00:00+00:00,queensny,52.6,219.0,233.0,3037.0,queensny,990.1952612416889
Male,1985-11-17 00:00:00+00:00,PerthWesternAustralia,150.7,421.0,528.0,9047.0,Australia,2721.530335690234
Female,1986-10-13 00:00:00+00:00,BerlinDE,84.2,410.0,685.0,5331.0,USA,1902.0529766531681
Female,1991-08-09 00:00:00+00:00,HalifaxNovaScotia,22.1,61.0,158.0,1308.0,Scotia,439.2301117348992
Male,1984-03-23 00:00:00+00:00,Belgium,238.8,613.0,816.0,14948.0,Belgium,4412.356693045844
Male,1977-06-24 00:00:00+00:00,Portugal,14.4,54.0,646.0,851.0,Portugal,596.6658563549322
Male,1979-08-01 00:00:00+00:00,TorontoCanada,250.5,1162.0,1304.0,15073.0,Canada,5033.769569449082
Female,2007-10-27 00:00:00+00:00,TwilightTown,5.3,12.0,20.0,301.0,Town,90.91436564991727
Female,1989-01-11 00:00:00+00:00,Canada,115.3,133.0,172.0,6963.0,Canada,1854.4054390151653
Female,1973-12-17 00:00:00+00:00,DuluthGA,96.2,326.0,413.0,5356.0,USA,1714.9245571148379
Male,1987-03-09 00:00:00+00:00,MunichGermany,125.0,341.0,525.0,7368.0,Germany,2269.5759973469853
Male,1991-01-08 00:00:00+00:00,TheNetherlands,62.7,173.0,181.0,3658.0,Netherlands,1084.8690779508252
Male,1984-08-15 00:00:00+00:00,Eindhoven,52.1,64.0,84.0,3106.0,NLD,834.2955241419766
Male,1993-01-02 00:00:00+00:00,Netherlands,157.4,425.0,445.0,9437.0,Netherlands,2771.937820248075
Male,1989-06-17 00:00:00+00:00,PutrajayaMalaysia,19.6,57.0,125.0,1170.0,Malaysia,385.0885122883766
Male,1989-04-14 00:00:00+00:00,MoscowRussia,122.6,371.0,465.0,7245.0,Russia,2223.37201949298
Female,1991-02-06 00:00:00+00:00,OlneyMD,85.8,293.0,763.0,10233.0,USA,3018.919699048097
Female,1989-02-06 00:00:00+00:00,AberdeenScotland,83.6,291.0,443.0,4968.0,Scotland,1614.4446972286128
Male,1984-05-28 00:00:00+00:00,CuritibaPR,25.3,36.0,42.0,1520.0,BRA,411.3479494385538
Male,1990-03-23 00:00:00+00:00,BigBearCityCa,49.4,0.0,12.0,3039.0,Ca,740.5048773343319
Male,1991-12-12 00:00:00+00:00,RedlandsCalifornia,40.2,100.0,139.0,2413.0,USA,717.8401167470968
Female,1992-07-24 00:00:00+00:00,Toronto,8.9,16.0,56.0,535.0,CAN,169.65276975924525
Male,1991-05-10 00:00:00+00:00,bangalore,19.9,30.0,33.0,1172.0,bangalore,319.01403979249443
